5.01	3107
5.03	3186
5.05	3117
5.07	3057
5.09	3066
5.11	3007
5.13	3024
5.15	3043
5.17	3066
5.19	2966
5.21	3034
5.23	3010
5.25	2992
5.27	2993
5.29	2968
5.31	2911
5.33	2952
5.35	2867
5.37	3060
5.39	2937
5.41	2920
5.43	2917
5.45	2975
5.47	2952
5.49	2914
5.51	2872
5.53	2804
5.55	2875
5.57	2841
5.59	2902
5.61	2851
5.63	2840
5.65	2799
5.67	2860
5.69	2863
5.71	2783
5.73	2863
5.75	2723
5.77	2833
5.79	2716
5.81	2803
5.83	2773
5.85	2706
5.87	2769
5.89	2717
5.91	2637
5.93	2737
5.95	2712
5.97	2685
5.99	2665
6.01	2681
6.03	2629
6.05	2807
6.07	2729
6.09	2586
6.11	2662
6.13	2640
6.15	2670
6.17	2616
6.19	2721
6.21	2715
6.23	2677
6.25	2596
6.27	2696
6.29	2698
6.31	2701
6.33	2629
6.35	2682
6.37	2602
6.39	2686
6.41	2672
6.43	2573
6.45	2674
6.47	2647
6.49	2670
6.51	2641
6.53	2576
6.55	2600
6.57	2512
6.59	2580
6.61	2597
6.63	2556
6.65	2564
6.67	2581
6.69	2513
6.71	2491
6.73	2473
6.75	2535
6.77	2558
6.79	2550
6.81	2578
6.83	2573
6.85	2508
6.87	2392
6.89	2454
6.91	2522
6.93	2366
6.95	2511
6.97	2439
6.99	2440
7.01	2407
7.03	2358
7.05	2446
7.07	2347
7.09	2389
7.11	2320
7.13	2359
7.15	2333
7.17	2261
7.19	2356
7.21	2307
7.23	2347
7.25	2279
7.27	2284
7.29	2346
7.31	2271
7.33	2279
7.35	2299
7.37	2390
7.39	2251
7.41	2294
7.43	2212
7.45	2225
7.47	2265
7.49	2268
7.51	2259
7.53	2277
7.55	2240
7.57	2227
7.59	2184
7.61	2242
7.63	2157
7.65	2200
7.67	2188
7.69	2080
7.71	2142
7.73	2194
7.75	2134
7.77	2152
7.79	2212
7.81	2160
7.83	2105
7.85	2237
7.87	2146
7.89	2084
7.91	2154
7.93	2166
7.95	2083
7.97	2141
7.99	2079
8.01	2116
8.03	2031
8.05	2078
8.07	2021
8.09	1997
8.11	2072
8.13	2036
8.15	2039
8.17	2068
8.19	2008
8.21	2062
8.23	1945
8.25	2006
8.27	2032
8.29	1926
8.31	1996
8.33	1961
8.35	1953
8.37	2027
8.39	1934
8.41	2000
8.43	2007
8.45	1977
8.47	2003
8.49	2000
8.51	1957
8.53	1968
8.55	1942
8.57	1953
8.59	1907
8.61	1918
8.63	1953
8.65	1941
8.67	1908
8.69	2003
8.71	1962
8.73	1957
8.75	1936
8.77	1980
8.79	1836
8.81	1888
8.83	1940
8.85	1826
8.87	1972
8.89	1901
8.91	1923
8.93	1810
8.95	1976
8.97	1851
8.99	1933
9.01	1899
9.03	1896
9.05	1930
9.07	1960
9.09	1785
9.11	1886
9.13	1924
9.15	1820
9.17	1910
9.19	1894
9.21	1802
9.23	1854
9.25	1783
9.27	1867
9.29	1816
9.31	1820
9.33	1814
9.35	1910
9.37	1823
9.39	1847
9.41	1767
9.43	1807
9.45	1818
9.47	1793
9.49	1847
9.51	1826
9.53	1757
9.55	1774
9.57	1679
9.59	1786
9.61	1782
9.63	1760
9.65	1756
9.67	1768
9.69	1707
9.71	1762
9.73	1756
9.75	1785
9.77	1752
9.79	1720
9.81	1783
9.83	1780
9.85	1705
9.87	1639
9.89	1713
9.91	1759
9.93	1732
9.95	1744
9.97	1754
9.99	1691
10.01	1687
10.03	1705
10.05	1766
10.07	1724
10.09	1720
10.11	1684
10.13	1660
10.15	1663
10.17	1687
10.19	1656
10.21	1775
10.23	1782
10.25	1666
10.27	1667
10.29	1721
10.31	1684
10.33	1721
10.35	1718
10.37	1640
10.39	1678
10.41	1667
10.43	1650
10.45	1669
10.47	1713
10.49	1664
10.51	1706
10.53	1697
10.55	1634
10.57	1615
10.59	1597
10.61	1747
10.63	1608
10.65	1682
10.67	1619
10.69	1608
10.71	1665
10.73	1659
10.75	1690
10.77	1633
10.79	1689
10.81	1637
10.83	1669
10.85	1694
10.87	1618
10.89	1660
10.91	1611
10.93	1592
10.95	1642
10.97	1677
10.99	1646
11.01	1569
11.03	1668
11.05	1684
11.07	1610
11.09	1544
11.11	1573
11.13	1639
11.15	1566
11.17	1639
11.19	1640
11.21	1638
11.23	1559
11.25	1577
11.27	1554
11.29	1637
11.31	1565
11.33	1573
11.35	1561
11.37	1545
11.39	1546
11.41	1590
11.43	1566
11.45	1641
11.47	1652
11.49	1543
11.51	1628
11.53	1605
11.55	1561
11.57	1604
11.59	1550
11.61	1550
11.63	1651
11.65	1585
11.67	1576
11.69	1601
11.71	1564
11.73	1577
11.75	1563
11.77	1601
11.79	1602
11.81	1522
11.83	1527
11.85	1601
11.87	1634
11.89	1515
11.91	1574
11.93	1529
11.95	1608
11.97	1526
11.99	1547
12.01	1583
12.03	1570
12.05	1530
12.07	1546
12.09	1531
12.11	1511
12.13	1575
12.15	1563
12.17	1547
12.19	1536
12.21	1586
12.23	1522
12.25	1514
12.27	1511
12.29	1504
12.31	1467
12.33	1504
12.35	1577
12.37	1525
12.39	1504
12.41	1493
12.43	1563
12.45	1557
12.47	1536
12.49	1557
12.51	1472
12.53	1496
12.55	1494
12.57	1460
12.59	1578
12.61	1555
12.63	1515
12.65	1543
12.67	1553
12.69	1545
12.71	1585
12.73	1506
12.75	1613
12.77	1491
12.79	1541
12.81	1543
12.83	1527
12.85	1593
12.87	1472
12.89	1533
12.91	1596
12.93	1483
12.95	1537
12.97	1524
12.99	1549
13.01	1572
13.03	1595
13.05	1507
13.07	1517
13.09	1542
13.11	1548
13.13	1533
13.15	1483
13.17	1559
13.19	1580
13.21	1564
13.23	1551
13.25	1557
13.27	1474
13.29	1548
13.31	1566
13.33	1591
13.35	1537
13.37	1542
13.39	1533
13.41	1499
13.43	1517
13.45	1578
13.47	1548
13.49	1558
13.51	1495
13.53	1540
13.55	1515
13.57	1546
13.59	1584
13.61	1449
13.63	1560
13.65	1515
13.67	1539
13.69	1502
13.71	1531
13.73	1552
13.75	1550
13.77	1491
13.79	1607
13.81	1532
13.83	1598
13.85	1503
13.87	1627
13.89	1560
13.91	1540
13.93	1576
13.95	1540
13.97	1522
13.99	1513
14.01	1549
14.03	1490
14.05	1613
14.07	1551
14.09	1546
14.11	1514
14.13	1621
14.15	1541
14.17	1626
14.19	1575
14.21	1581
14.23	1552
14.25	1508
14.27	1594
14.29	1624
14.31	1491
14.33	1581
14.35	1497
14.37	1537
14.39	1625
14.41	1538
14.43	1612
14.45	1586
14.47	1583
14.49	1542
