5.01	2254
5.03	2330
5.05	2222
5.07	2269
5.09	2272
5.11	2273
5.13	2231
5.15	2233
5.17	2372
5.19	2229
5.21	2274
5.23	2235
5.25	2306
5.27	2224
5.29	2244
5.31	2334
5.33	2236
5.35	2213
5.37	2207
5.39	2214
5.41	2308
5.43	2241
5.45	2282
5.47	2269
5.49	2294
5.51	2260
5.53	2336
5.55	2271
5.57	2249
5.59	2239
5.61	2174
5.63	2302
5.65	2248
5.67	2219
5.69	2362
5.71	2306
5.73	2208
5.75	2344
5.77	2270
5.79	2206
5.81	2327
5.83	2266
5.85	2190
5.87	2216
5.89	2231
5.91	2269
5.93	2328
5.95	2212
5.97	2216
5.99	2302
6.01	2227
6.03	2143
6.05	2261
6.07	2150
6.09	2212
6.11	2286
6.13	2333
6.15	2268
6.17	2157
6.19	2255
6.21	2202
6.23	2234
6.25	2213
6.27	2252
6.29	2200
6.31	2159
6.33	2176
6.35	2350
6.37	2259
6.39	2195
6.41	2180
6.43	2237
6.45	2177
6.47	2180
6.49	2257
6.51	2173
6.53	2092
6.55	2238
6.57	2193
6.59	2293
6.61	2155
6.63	2209
6.65	2173
6.67	2165
6.69	2278
6.71	2278
6.73	2228
6.75	2129
6.77	2219
6.79	2160
6.81	2163
6.83	2115
6.85	2239
6.87	2128
6.89	2102
6.91	2145
6.93	2152
6.95	2133
6.97	2102
6.99	2140
7.01	2141
7.03	2158
7.05	2105
7.07	2037
7.09	2149
7.11	2111
7.13	2161
7.15	2169
7.17	2161
7.19	2137
7.21	2152
7.23	2181
7.25	2206
7.27	2193
7.29	2141
7.31	2170
7.33	2170
7.35	2219
7.37	2243
7.39	2199
7.41	2069
7.43	2096
7.45	2143
7.47	2129
7.49	2097
7.51	2126
7.53	2103
7.55	2098
7.57	2114
7.59	2105
7.61	2155
7.63	2077
7.65	2075
7.67	2169
7.69	2126
7.71	2138
7.73	2146
7.75	2158
7.77	2161
7.79	2071
7.81	2193
7.83	2121
7.85	2154
7.87	2178
7.89	2099
7.91	2161
7.93	2109
7.95	2180
7.97	2089
7.99	2161
8.01	2091
8.03	2041
8.05	2132
8.07	2035
8.09	2050
8.11	2023
8.13	2134
8.15	2141
8.17	2152
8.19	2207
8.21	2102
8.23	2031
8.25	2059
8.27	2100
8.29	2128
8.31	2123
8.33	2067
8.35	2051
8.37	2084
8.39	1982
8.41	2110
8.43	2151
8.45	2044
8.47	2078
8.49	2124
8.51	2097
8.53	2158
8.55	2045
8.57	2080
8.59	2050
8.61	2027
8.63	2133
8.65	2092
8.67	1997
8.69	2153
8.71	2057
8.73	2050
8.75	2063
8.77	2078
8.79	2132
8.81	2018
8.83	2027
8.85	2050
8.87	2028
8.89	2040
8.91	2088
8.93	2095
8.95	1984
8.97	2049
8.99	2032
9.01	2151
9.03	2098
9.05	2018
9.07	1980
9.09	2107
9.11	2082
9.13	1975
9.15	1998
9.17	2033
9.19	1962
9.21	2077
9.23	2102
9.25	2112
9.27	2072
9.29	2092
9.31	1941
9.33	1922
9.35	1953
9.37	2034
9.39	2100
9.41	2054
9.43	2001
9.45	2011
9.47	2016
9.49	2077
9.51	1955
9.53	2048
9.55	2081
9.57	2019
9.59	2009
9.61	2003
9.63	2100
9.65	2002
9.67	2027
9.69	2016
9.71	1912
9.73	1981
9.75	2030
9.77	2076
9.79	2072
9.81	2023
9.83	2032
9.85	2055
9.87	1986
9.89	2058
9.91	2062
9.93	2032
9.95	2058
9.97	1974
9.99	2004
10.01	2016
10.03	2012
10.05	2034
10.07	2003
10.09	1980
10.11	2008
10.13	1980
10.15	2042
10.17	2008
10.19	2071
10.21	1991
10.23	2003
10.25	1961
10.27	1988
10.29	2020
10.31	1988
10.33	2020
10.35	1984
10.37	1877
10.39	2039
10.41	1983
10.43	2005
10.45	1973
10.47	2041
10.49	1968
10.51	1999
10.53	1946
10.55	2017
10.57	2020
10.59	1995
10.61	1953
10.63	1941
10.65	1916
10.67	1886
10.69	2041
10.71	2031
10.73	1943
10.75	2047
10.77	2029
10.79	1981
10.81	2007
10.83	1995
10.85	1945
10.87	2029
10.89	1996
10.91	2053
10.93	1948
10.95	2011
10.97	2007
10.99	1984
11.01	1977
11.03	1990
11.05	1918
11.07	1867
11.09	1990
11.11	1970
11.13	1971
11.15	1996
11.17	1889
11.19	2037
11.21	2050
11.23	2054
11.25	1956
11.27	2032
11.29	1946
11.31	1973
11.33	1992
11.35	1986
11.37	1929
11.39	1971
11.41	1990
11.43	1976
11.45	2003
11.47	2089
11.49	1960
11.51	1968
11.53	1993
11.55	2002
11.57	1904
11.59	2085
11.61	2050
11.63	1970
11.65	2048
11.67	1980
11.69	1989
11.71	2057
11.73	1872
11.75	2076
11.77	1900
11.79	1918
11.81	2036
11.83	1931
11.85	1976
11.87	2012
11.89	2033
11.91	2008
11.93	1990
11.95	1967
11.97	2006
11.99	1977
12.01	1988
12.03	1996
12.05	1951
12.07	2038
12.09	2099
12.11	2086
12.13	1982
12.15	2029
12.17	1964
12.19	1985
12.21	2062
12.23	1977
12.25	2029
12.27	1973
12.29	1989
12.31	2037
12.33	2009
12.35	1935
12.37	2090
12.39	2004
12.41	1939
12.43	2041
12.45	2004
12.47	1983
12.49	2023
12.51	2002
12.53	2053
12.55	1980
12.57	2016
12.59	2016
12.61	2073
12.63	2032
12.65	2073
12.67	2096
12.69	2039
12.71	1978
12.73	2147
12.75	2047
12.77	2012
12.79	2187
12.81	2106
12.83	2137
12.85	2138
12.87	2144
12.89	2083
12.91	1969
12.93	2045
12.95	2014
12.97	2180
12.99	2076
13.01	2002
13.03	2104
13.05	2072
13.07	2177
13.09	2068
13.11	2053
13.13	2069
13.15	2119
13.17	2129
13.19	2058
13.21	2092
13.23	2058
13.25	2089
13.27	2099
13.29	2202
13.31	2154
13.33	2107
13.35	2056
13.37	2144
13.39	2114
13.41	2140
13.43	2157
13.45	2204
13.47	2129
13.49	2188
13.51	2148
13.53	2027
13.55	2231
13.57	2166
13.59	2154
13.61	2130
13.63	2130
13.65	2181
13.67	2259
13.69	2224
13.71	2251
13.73	2218
13.75	2234
13.77	2179
13.79	2091
13.81	2185
13.83	2238
13.85	2299
13.87	2231
13.89	2229
13.91	2278
13.93	2297
13.95	2263
13.97	2311
13.99	2298
14.01	2275
14.03	2198
14.05	2442
14.07	2284
14.09	2268
14.11	2246
14.13	2326
14.15	2287
14.17	2349
14.19	2300
14.21	2322
14.23	2405
14.25	2311
14.27	2337
14.29	2206
14.31	2346
14.33	2367
14.35	2306
14.37	2390
14.39	2370
14.41	2302
14.43	2346
14.45	2418
14.47	2363
14.49	2346
14.51	2349
14.53	2375
14.55	2342
14.57	2406
14.59	2393
14.61	2410
14.63	2445
14.65	2371
14.67	2483
14.69	2427
14.71	2441
14.73	2350
14.75	2494
14.77	2453
14.79	2441
14.81	2427
14.83	2436
14.85	2556
14.87	2499
14.89	2473
14.91	2492
14.93	2485
14.95	2568
14.97	2496
14.99	2443
15.01	2556
15.03	2507
15.05	2404
15.07	2538
15.09	2549
15.11	2546
15.13	2555
15.15	2452
15.17	2512
15.19	2560
15.21	2534
15.23	2505
15.25	2492
15.27	2501
15.29	2500
15.31	2546
15.33	2556
15.35	2566
15.37	2635
15.39	2525
15.41	2565
15.43	2617
15.45	2522
15.47	2536
15.49	2576
15.51	2550
15.53	2585
15.55	2627
15.57	2625
15.59	2603
15.61	2595
15.63	2632
15.65	2590
15.67	2627
15.69	2511
15.71	2560
15.73	2647
15.75	2602
15.77	2605
15.79	2725
15.81	2612
15.83	2712
15.85	2602
15.87	2705
15.89	2694
15.91	2684
15.93	2696
15.95	2622
15.97	2769
15.99	2661
16.01	2650
16.03	2696
16.05	2758
16.07	2692
16.09	2743
16.11	2724
16.13	2807
16.15	2668
16.17	2677
16.19	2789
16.21	2758
16.23	2855
16.25	2728
16.27	2841
16.29	2730
16.31	2826
16.33	2776
16.35	2743
16.37	2774
16.39	2865
16.41	2778
16.43	2893
16.45	2835
16.47	2834
16.49	2817
16.51	2782
16.53	2775
16.55	2742
16.57	2836
16.59	2822
16.61	2917
16.63	2921
16.65	2897
16.67	2909
16.69	2915
16.71	2936
16.73	2973
16.75	2910
16.77	2992
16.79	2913
16.81	2996
16.83	2978
16.85	2908
16.87	3027
16.89	2930
16.91	2914
16.93	3011
16.95	2959
16.97	3046
16.99	3067
17.01	3037
17.03	3061
17.05	2932
17.07	3084
17.09	2910
17.11	3010
17.13	3054
17.15	3014
17.17	3078
17.19	3046
17.21	3090
17.23	3149
17.25	3060
17.27	3133
17.29	3057
17.31	3109
17.33	3211
17.35	3112
17.37	3179
17.39	3175
17.41	3135
17.43	3192
17.45	3170
17.47	3156
17.49	3096
17.51	3163
17.53	3125
17.55	3197
17.57	3129
17.59	3223
17.61	3200
17.63	3104
17.65	3174
17.67	3346
17.69	3222
17.71	3159
17.73	3298
17.75	3232
17.77	3239
17.79	3238
17.81	3219
17.83	3293
17.85	3189
17.87	3183
17.89	3289
17.91	3295
17.93	3201
17.95	3293
17.97	3405
17.99	3310
18.01	3363
18.03	3263
18.05	3420
18.07	3283
18.09	3343
18.11	3423
18.13	3340
18.15	3370
18.17	3380
18.19	3366
18.21	3383
18.23	3375
18.25	3420
18.27	3423
18.29	3427
18.31	3383
18.33	3425
18.35	3440
18.37	3386
18.39	3412
18.41	3403
18.43	3477
18.45	3583
18.47	3582
18.49	3410
18.51	3472
18.53	3512
18.55	3567
18.57	3519
18.59	3517
18.61	3529
18.63	3593
18.65	3515
18.67	3492
18.69	3567
18.71	3630
18.73	3647
18.75	3514
18.77	3648
18.79	3594
18.81	3582
18.83	3599
18.85	3634
18.87	3617
18.89	3620
18.91	3583
18.93	3602
18.95	3643
18.97	3657
18.99	3645
19.01	3656
19.03	3691
19.05	3690
19.07	3642
19.09	3778
19.11	3657
19.13	3679
19.15	3819
19.17	3640
19.19	3632
19.21	3747
19.23	3704
19.25	3665
19.27	3797
19.29	3709
19.31	3658
19.33	3860
19.35	3719
19.37	3879
19.39	3749
19.41	3715
19.43	3858
19.45	3704
19.47	3783
19.49	3828
19.51	3900
19.53	3761
19.55	3705
19.57	3769
19.59	3738
19.61	3844
19.63	3876
19.65	3777
19.67	3875
19.69	3860
19.71	3835
19.73	3831
19.75	3992
19.77	3768
19.79	3788
19.81	3822
19.83	3936
19.85	3936
19.87	3977
19.89	3990
19.91	3880
19.93	3905
19.95	3810
19.97	3988
19.99	4007
20.01	3952
20.03	3813
20.05	3958
20.07	4093
20.09	3810
20.11	3960
20.13	3978
20.15	3751
20.17	3923
20.19	4021
20.21	3908
20.23	4011
20.25	4006
20.27	3879
20.29	3780
20.31	3972
20.33	3964
20.35	4035
20.37	3992
20.39	4031
20.41	4035
20.43	3993
20.45	3906
20.47	3946
20.49	3995
20.51	3956
20.53	3963
20.55	4051
20.57	4028
20.59	3971
20.61	4045
20.63	4022
20.65	3981
20.67	4117
20.69	4015
20.71	4131
20.73	3978
20.75	4003
20.77	3851
20.79	4083
20.81	3916
20.83	3942
20.85	4006
20.87	4086
20.89	3933
20.91	4090
20.93	3897
20.95	4055
20.97	3983
20.99	3928
21.01	3967
21.03	3962
21.05	3984
21.07	3979
21.09	4019
21.11	4081
21.13	3983
21.15	3997
21.17	4060
21.19	4071
21.21	4099
21.23	3923
21.25	3998
21.27	4042
21.29	3919
21.31	4135
21.33	4083
21.35	3996
21.37	3939
21.39	4099
21.41	3980
21.43	4051
21.45	4016
21.47	4128
21.49	4074
21.51	4130
21.53	4142
21.55	4011
21.57	4018
21.59	3983
21.61	4011
21.63	3984
21.65	3954
21.67	4076
21.69	3987
21.71	4051
21.73	3936
21.75	3922
21.77	3984
21.79	4008
21.81	3860
21.83	3998
21.85	4029
21.87	3961
21.89	3928
21.91	3989
21.93	3912
21.95	3909
21.97	4058
21.99	3850
22.01	3900
22.03	3985
22.05	3882
22.07	3932
22.09	4086
22.11	3853
22.13	4002
22.15	3938
22.17	3859
22.19	3953
22.21	3886
22.23	3800
22.25	3775
22.27	3886
22.29	3867
22.31	3882
22.33	3882
22.35	3748
22.37	3955
22.39	3818
22.41	3741
22.43	3794
22.45	3834
22.47	3755
22.49	3879
22.51	3785
22.53	3768
22.55	3822
22.57	3770
22.59	3876
22.61	3680
22.63	3694
22.65	3852
22.67	3799
22.69	3681
22.71	3633
22.73	3704
22.75	3722
22.77	3575
22.79	3721
22.81	3644
22.83	3662
22.85	3627
22.87	3553
22.89	3571
22.91	3524
22.93	3506
22.95	3528
22.97	3541
22.99	3513
23.01	3591
23.03	3444
23.05	3516
23.07	3546
23.09	3456
23.11	3384
23.13	3395
23.15	3442
23.17	3379
23.19	3460
23.21	3367
23.23	3405
23.25	3336
23.27	3337
23.29	3416
23.31	3458
23.33	3224
23.35	3270
23.37	3335
23.39	3253
23.41	3274
23.43	3255
23.45	3259
23.47	3205
23.49	3280
23.51	3151
23.53	3263
23.55	3117
23.57	3173
23.59	3106
23.61	3212
23.63	3172
23.65	3185
23.67	3132
23.69	3116
23.71	3127
23.73	3098
23.75	3125
23.77	3062
23.79	3099
23.81	3123
23.83	3198
23.85	3056
23.87	3052
23.89	2987
23.91	3095
23.93	3012
23.95	3076
23.97	2952
23.99	2945
24.01	2940
24.03	2948
24.05	2979
24.07	2932
24.09	2996
24.11	2956
24.13	2877
24.15	2863
24.17	2907
24.19	2924
24.21	2904
24.23	2791
24.25	2888
24.27	2835
24.29	2913
24.31	2843
24.33	2834
24.35	2801
24.37	2891
24.39	2769
24.41	2932
24.43	2777
24.45	2842
24.47	2843
24.49	2801
24.51	2756
24.53	2820
24.55	2821
24.57	2752
24.59	2779
24.61	2745
24.63	2797
24.65	2617
24.67	2675
24.69	2687
24.71	2772
24.73	2708
24.75	2636
24.77	2581
24.79	2594
24.81	2695
24.83	2670
24.85	2679
24.87	2701
24.89	2609
24.91	2668
24.93	2676
24.95	2536
24.97	2605
24.99	2543
25.01	2596
25.03	2553
25.05	2570
25.07	2627
25.09	2630
25.11	2556
25.13	2550
25.15	2573
25.17	2621
25.19	2510
25.21	2554
25.23	2546
25.25	2480
25.27	2508
25.29	2567
25.31	2476
25.33	2454
25.35	2495
25.37	2556
25.39	2514
25.41	2516
25.43	2513
25.45	2545
25.47	2435
25.49	2467
25.51	2404
25.53	2478
25.55	2437
25.57	2487
25.59	2413
25.61	2437
25.63	2409
25.65	2402
25.67	2427
25.69	2438
25.71	2403
25.73	2442
25.75	2508
25.77	2487
25.79	2435
25.81	2425
25.83	2351
25.85	2431
25.87	2421
25.89	2401
25.91	2407
25.93	2366
25.95	2403
25.97	2365
25.99	2418
26.01	2372
26.03	2417
26.05	2364
26.07	2465
26.09	2326
26.11	2365
26.13	2365
26.15	2348
26.17	2354
26.19	2381
26.21	2323
26.23	2317
26.25	2359
26.27	2393
26.29	2278
26.31	2342
26.33	2296
26.35	2352
26.37	2286
26.39	2217
26.41	2362
26.43	2263
26.45	2317
26.47	2313
26.49	2305
26.51	2304
26.53	2258
26.55	2254
26.57	2303
26.59	2274
26.61	2256
26.63	2285
26.65	2201
26.67	2264
26.69	2297
26.71	2300
26.73	2318
26.75	2240
26.77	2281
26.79	2273
26.81	2383
26.83	2379
26.85	2283
26.87	2273
26.89	2223
26.91	2201
26.93	2141
26.95	2250
26.97	2293
26.99	2326
27.01	2245
27.03	2332
27.05	2335
